Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1644453323,172.29.0.3,35504,172.28.0.2,5001,6,13664,60,11,1,1644453323671;1644453323671;1644453323671;1644453323671;1644453323671;1644453323671;1644453323671;1644453323671;1644453323671;1644453323671;1644453323671;1644453323671;,60;52;112;1500;1500;1500;1500;1500;1500;1500;1500;1500;,2;1;1;1;1;1;1;1;1;1;1;1;
1644453324,172.29.0.3,35504,172.28.0.2,5001,6,90000,1456,60,28,1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324276;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324896;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;1644453324897;,52;1500;1500;52;52;52;52;52;52;52;52;52;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;52;1500;1500;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;,2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1644453325,172.29.0.3,35504,172.28.0.2,5001,6,120000,1768,80,34,1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325516;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;1644453325517;,52;1500;1500;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;,2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1644453326,FE80::3869:2BFF:FECA:C0EC,0,FF02::2,0,58,56,0,1,0,1644453326072;,56;,1;
1644453326,172.29.0.3,35504,172.28.0.2,5001,6,680496,7436,454,143,1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326128;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326129;1644453326144;1644453326144;1644453326144;1644453326144;1644453326144;1644453326144;1644453326144;1644453326144;1644453326144;1644453326144;1644453326144;1644453326144;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326735;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326736;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326740;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326741;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326742;1644453326767;1644453326767;1644453326767;1644453326767;1644453326767;1644453326767;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326768;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;1644453326787;,52;1500;1500;52;52;52;52;52;52;52;52;52;52;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;996;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;,2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;
